YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2011,2011,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2013,2013,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2018,2018,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2015,2015,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.5,8.5,,,7.2,9.9,Gender,Female,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2012,2012,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.9,9.9,,,6.8,14.1,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2014,2014,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,5.9,5.9,,,3.8,8.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2017,2017,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.3,11.3,,,10.1,12.4,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.6,8.6,,,6.1,11.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2018,2018,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.9,13.9,,,12.5,15.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2016,2016,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,17.7,17.7,,,13.6,22.7,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2015,2015,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2010,2010,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2011,2011,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2017,2017,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2011,2011,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.7,12.7,,,10.9,14.4,Gender,Male,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2018,2018,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2018,2018,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.6,12.6,,,11.7,13.6,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2017,2017,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2011,2011,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2016,2016,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.5,16.5,,,14.5,18.5,Gender,Male,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2018,2018,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.1,10.1,,,8.6,11.6,Gender,Female,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2010,2010,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2014,2014,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.9,11.9,,,8.7,15.9,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2014,2014,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,26.0,26,,,16.6,38.6,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2018,2018,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,15.9,15.9,,,12,20.6,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2014,2014,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2017,2017,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,17.0,17,,,15.4,18.5,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2013,2013,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.1,10.1,,,9.2,10.9,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.5,13.5,,,10.4,17.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2016,2016,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2014,2014,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2011,2011,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.0,13,,,10.5,16,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2013,2013,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2016,2016,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,40.6,40.6,,,29,55.3,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2010,2010,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.6,13.6,,,12.2,15.1,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2015,2015,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2013,2013,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2013,2013,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.5,10.5,,,7.2,14.6,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2017,2017,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2016,2016,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.6,9.6,,,6.9,13.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2010,2010,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.9,9.9,,,8.8,11,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.6,12.6,,,10.8,14.3,Gender,Male,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2016,2016,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.8,11.8,,,10.6,13,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.2,16.2,,,14.2,18.2,Gender,Male,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2017,2017,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.7,12.7,,,11.8,13.6,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2010,2010,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2010,2010,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,23.1,23.1,,,14.1,35.6,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2018,2018,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.8,8.8,,,6.2,12,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2013,2013,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.7,9.7,,,7,12.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2012,2012,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.6,12.6,,,9.9,15.7,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2013,2013,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.7,13.7,,,12.2,15.1,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2012,2012,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.5,9.5,,,8.4,10.5,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.8,10.8,,,8.3,13.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2016,2016,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,15.2,15.2,,,14,16.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2018,2018,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2014,2014,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2014,2014,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.9,12.9,,,11.2,14.7,Gender,Male,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2013,2013,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.8,9.8,,,8.7,10.8,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.3,12.3,,,11.2,13.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2010,2010,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2017,2017,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,15.1,15.1,,,12.3,17.9,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2016,2016,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2011,2011,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,15.3,15.3,,,11.4,20.1,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2017,2017,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2010,2010,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.4,8.4,,,5.6,12.1,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2011,2011,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,25.8,25.8,,,16.4,38.7,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2017,2017,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.6,8.6,,,7.3,10,Gender,Female,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2013,2013,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2015,2015,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.1,8.1,,,5.6,11.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2013,2013,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2015,2015,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.8,8.8,,,7.7,9.9,Gender,Female,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2016,2016,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2011,2011,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.9,9.9,,,9.1,10.7,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,15.0,15,,,11.2,19.7,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2014,2014,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2012,2012,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,02,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2010,2010,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.5,13.5,,,11.7,15.4,Gender,Male,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2017,2017,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.3,12.3,,,10.9,13.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2011,2011,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.6,6.6,,,5.7,7.6,Gender,Female,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2013,2013,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.0,7,,,5.6,8.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2014,2014,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.3,16.3,,,14.7,17.8,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,01,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2013,2013,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-92.27449074299966 34.74865012400045),,05,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
